Paradigm,Exp,x1,p1,t1,x2,p2,t2,N,y
Choice,Ericson15,1.67,1,0.5,6.67,1,0.75,4,1
Choice,Ericson15,1.67,1,0.5,6.67,1,1,3,1
Choice,Ericson15,1.67,1,0.5,6.67,1,1.25,6,2
Choice,Ericson15,2,1,0,2.1,1,0.25,3,3
Choice,Ericson15,2,1,0,2.1,1,0.5,4,4
Choice,Ericson15,2,1,0,2.1,1,0.75,6,6
Choice,Ericson15,2,1,0.25,2.1,1,0.5,6,6
Choice,Ericson15,2,1,0.25,2.1,1,0.75,5,5
Choice,Ericson15,2,1,0.25,2.1,1,1,9,9
Choice,Ericson15,2,1,0.5,2.1,1,0.75,5,4
Choice,Ericson15,2,1,0.5,2.1,1,1,6,5
Choice,Ericson15,2,1,0.5,2.1,1,1.25,8,8
Choice,Ericson15,2,1,0,2.5,1,0.25,3,2
Choice,Ericson15,2,1,0,2.5,1,0.5,5,4
Choice,Ericson15,2,1,0,2.5,1,0.75,5,4
Choice,Ericson15,2,1,0.25,2.5,1,0.5,6,6
Choice,Ericson15,2,1,0.25,2.5,1,0.75,4,4
Choice,Ericson15,2,1,0.25,2.5,1,1,5,4
Choice,Ericson15,2,1,0.5,2.5,1,0.75,3,3
Choice,Ericson15,2,1,0.5,2.5,1,1,5,5
Choice,Ericson15,2,1,0.5,2.5,1,1.25,3,3
Choice,Ericson15,2,1,0,3,1,0.25,4,4
Choice,Ericson15,2,1,0,3,1,0.5,4,3
Choice,Ericson15,2,1,0,3,1,0.75,6,5
Choice,Ericson15,2,1,0.25,3,1,0.5,4,3
Choice,Ericson15,2,1,0.25,3,1,0.75,4,3
Choice,Ericson15,2,1,0.25,3,1,1,6,5
Choice,Ericson15,2,1,0.5,3,1,0.75,6,3
Choice,Ericson15,2,1,0.5,3,1,1,8,8
Choice,Ericson15,2,1,0.5,3,1,1.25,6,5
Choice,Ericson15,2,1,0,4,1,0.25,10,9
Choice,Ericson15,2,1,0,4,1,0.5,7,6
Choice,Ericson15,2,1,0,4,1,0.75,7,7
Choice,Ericson15,2,1,0.25,4,1,0.5,7,4
Choice,Ericson15,2,1,0.25,4,1,0.75,8,5
Choice,Ericson15,2,1,0.25,4,1,1,4,4
Choice,Ericson15,2,1,0.5,4,1,0.75,4,2
Choice,Ericson15,2,1,0.5,4,1,1,4,4
Choice,Ericson15,2,1,0.5,4,1,1.25,8,7
Choice,Ericson15,2.5,1,0,7.5,1,0.25,4,3
Choice,Ericson15,2.5,1,0,7.5,1,0.5,5,0
Choice,Ericson15,2.5,1,0,7.5,1,0.75,7,3
Choice,Ericson15,2.5,1,0.25,7.5,1,0.5,13,2
Choice,Ericson15,2.5,1,0.25,7.5,1,0.75,3,3
Choice,Ericson15,2.5,1,0.25,7.5,1,1,6,5
Choice,Ericson15,2.5,1,0.5,7.5,1,0.75,6,1
Choice,Ericson15,2.5,1,0.5,7.5,1,1,7,4
Choice,Ericson15,2.5,1,0.5,7.5,1,1.25,10,7
Choice,Ericson15,3.33,1,0,13.33,1,0.25,6,4
Choice,Ericson15,3.33,1,0,13.33,1,0.5,6,3
Choice,Ericson15,3.33,1,0,13.33,1,0.75,9,4
Choice,Ericson15,3.33,1,0.25,13.33,1,0.5,7,1
Choice,Ericson15,3.33,1,0.25,13.33,1,0.75,6,1
Choice,Ericson15,3.33,1,0.25,13.33,1,1,4,2
Choice,Ericson15,3.33,1,0.5,13.33,1,0.75,6,1
Choice,Ericson15,3.33,1,0.5,13.33,1,1,5,3
Choice,Ericson15,3.33,1,0.5,13.33,1,1.25,8,2
Choice,Ericson15,4,1,0,5,1,0.25,3,2
Choice,Ericson15,4,1,0,5,1,0.5,7,7
Choice,Ericson15,4,1,0,5,1,0.75,7,7
Choice,Ericson15,4,1,0.25,5,1,0.5,4,2
Choice,Ericson15,4,1,0.25,5,1,0.75,9,6
Choice,Ericson15,4,1,0.25,5,1,1,7,5
Choice,Ericson15,4,1,0.5,5,1,0.75,7,5
Choice,Ericson15,4,1,0.5,5,1,1,4,3
Choice,Ericson15,4,1,0.5,5,1,1.25,3,2
Choice,Ericson15,4,1,0,6,1,0.25,4,2
Choice,Ericson15,4,1,0,6,1,0.5,5,5
Choice,Ericson15,4,1,0,6,1,0.75,2,2
Choice,Ericson15,4,1,0.25,6,1,0.5,3,3
Choice,Ericson15,4,1,0.25,6,1,0.75,6,3
Choice,Ericson15,4,1,0.25,6,1,1,8,7
Choice,Ericson15,4,1,0.5,6,1,0.75,5,4
Choice,Ericson15,4,1,0.5,6,1,1,2,1
Choice,Ericson15,4,1,0.5,6,1,1.25,4,3
Choice,Ericson15,5,1,0,5.5,1,0.25,8,7
Choice,Ericson15,5,1,0,5.5,1,0.5,7,7
Choice,Ericson15,5,1,0,5.5,1,0.75,10,9
Choice,Ericson15,5,1,0.25,5.5,1,0.5,5,5
Choice,Ericson15,5,1,0.25,5.5,1,0.75,2,2
Choice,Ericson15,5,1,0.25,5.5,1,1,8,8
Choice,Ericson15,5,1,0.5,5.5,1,0.75,8,7
Choice,Ericson15,5,1,0.5,5.5,1,1,8,6
Choice,Ericson15,5,1,0.5,5.5,1,1.25,6,5
Choice,Ericson15,5,1,0,10,1,0.25,7,3
Choice,Ericson15,5,1,0,10,1,0.5,7,7
Choice,Ericson15,5,1,0,10,1,0.75,6,3
Choice,Ericson15,5,1,0.25,10,1,0.5,7,5
Choice,Ericson15,5,1,0.25,10,1,0.75,8,7
Choice,Ericson15,5,1,0.25,10,1,1,3,3
Choice,Ericson15,5,1,0.5,10,1,0.75,5,3
Choice,Ericson15,5,1,0.5,10,1,1,1,0
Choice,Ericson15,5,1,0.5,10,1,1.25,4,3
Choice,Ericson15,5,1,0,15,1,0.25,6,3
Choice,Ericson15,5,1,0,15,1,0.5,5,2
Choice,Ericson15,5,1,0,15,1,0.75,3,3
Choice,Ericson15,5,1,0.25,15,1,0.5,4,2
Choice,Ericson15,5,1,0.25,15,1,0.75,4,3
Choice,Ericson15,5,1,0.25,15,1,1,7,4
Choice,Ericson15,5,1,0.5,15,1,0.75,7,4
Choice,Ericson15,5,1,0.5,15,1,1,5,3
Choice,Ericson15,5,1,0.5,15,1,1.25,4,2
Choice,Ericson15,8,1,0,10,1,0.25,4,4
Choice,Ericson15,8,1,0,10,1,0.5,3,3
Choice,Ericson15,8,1,0,10,1,0.75,10,8
Choice,Ericson15,8,1,0.25,10,1,0.5,9,7
Choice,Ericson15,8,1,0.25,10,1,0.75,8,6
Choice,Ericson15,8,1,0.25,10,1,1,8,8
Choice,Ericson15,8,1,0.5,10,1,0.75,9,8
Choice,Ericson15,8,1,0.5,10,1,1,8,7
Choice,Ericson15,8,1,0.5,10,1,1.25,4,4
Choice,Ericson15,10,1,0,10.1,1,0.25,9,9
Choice,Ericson15,10,1,0,10.1,1,0.5,7,7
Choice,Ericson15,10,1,0,10.1,1,0.75,8,7
Choice,Ericson15,10,1,0.25,10.1,1,0.5,5,4
Choice,Ericson15,10,1,0.25,10.1,1,0.75,5,5
Choice,Ericson15,10,1,0.25,10.1,1,1,5,5
Choice,Ericson15,10,1,0.5,10.1,1,0.75,9,9
Choice,Ericson15,10,1,0.5,10.1,1,1,5,4
Choice,Ericson15,10,1,0.5,10.1,1,1.25,4,4
Choice,Ericson15,10,1,0,10.5,1,0.25,3,3
Choice,Ericson15,10,1,0,10.5,1,0.5,4,4
Choice,Ericson15,10,1,0,10.5,1,0.75,2,2
Choice,Ericson15,10,1,0.25,10.5,1,0.5,2,0
Choice,Ericson15,10,1,0.25,10.5,1,0.75,5,4
Choice,Ericson15,10,1,0.25,10.5,1,1,8,8
Choice,Ericson15,10,1,0.5,10.5,1,0.75,7,7
Choice,Ericson15,10,1,0.5,10.5,1,1,6,6
Choice,Ericson15,10,1,0.5,10.5,1,1.25,9,9
Choice,Ericson15,10,1,0,11,1,0.5,7,7
Choice,Ericson15,10,1,0,11,1,0.75,5,5
Choice,Ericson15,10,1,0.25,11,1,0.5,6,5
Choice,Ericson15,10,1,0.25,11,1,0.75,6,6
Choice,Ericson15,10,1,0.25,11,1,1,9,9
Choice,Ericson15,10,1,0.5,11,1,0.75,3,3
Choice,Ericson15,10,1,0.5,11,1,1,4,4
Choice,Ericson15,10,1,0.5,11,1,1.25,3,3
Choice,Ericson15,10,1,0,15,1,0.25,6,5
Choice,Ericson15,10,1,0,15,1,0.5,7,6
Choice,Ericson15,10,1,0,15,1,0.75,5,3
Choice,Ericson15,10,1,0.25,15,1,0.5,5,3
Choice,Ericson15,10,1,0.25,15,1,0.75,13,12
Choice,Ericson15,10,1,0.25,15,1,1,1,1
Choice,Ericson15,10,1,0.5,15,1,0.75,6,4
Choice,Ericson15,10,1,0.5,15,1,1,5,4
Choice,Ericson15,10,1,0.5,15,1,1.25,6,5
Choice,Ericson15,10,1,0,20,1,0.25,4,3
Choice,Ericson15,10,1,0,20,1,0.5,2,2
Choice,Ericson15,10,1,0,20,1,0.75,5,5
Choice,Ericson15,10,1,0.25,20,1,0.5,7,4
Choice,Ericson15,10,1,0.25,20,1,0.75,7,7
Choice,Ericson15,10,1,0.25,20,1,1,6,5
Choice,Ericson15,10,1,0.5,20,1,0.75,5,3
Choice,Ericson15,10,1,0.5,20,1,1,6,5
Choice,Ericson15,10,1,0.5,20,1,1.25,3,2
Choice,Ericson15,16.67,1,0,66.67,1,0.25,4,2
Choice,Ericson15,16.67,1,0,66.67,1,0.5,9,6
Choice,Ericson15,16.67,1,0,66.67,1,0.75,7,3
Choice,Ericson15,16.67,1,0.25,66.67,1,0.5,4,0
Choice,Ericson15,16.67,1,0.25,66.67,1,0.75,9,1
Choice,Ericson15,16.67,1,0.25,66.67,1,1,2,1
Choice,Ericson15,16.67,1,0.5,66.67,1,0.75,7,0
Choice,Ericson15,16.67,1,0.5,66.67,1,1,3,0
Choice,Ericson15,16.67,1,0.5,66.67,1,1.25,5,3
Choice,Ericson15,20,1,0,21,1,0.25,6,5
Choice,Ericson15,20,1,0,21,1,0.5,5,5
Choice,Ericson15,20,1,0,21,1,0.75,10,9
Choice,Ericson15,20,1,0.25,21,1,0.5,8,8
Choice,Ericson15,20,1,0.25,21,1,0.75,10,10
Choice,Ericson15,20,1,0.25,21,1,1,3,3
Choice,Ericson15,20,1,0.5,21,1,0.75,5,4
Choice,Ericson15,20,1,0.5,21,1,1,8,8
Choice,Ericson15,20,1,0.5,21,1,1.25,3,3
Choice,Ericson15,20,1,0,22,1,0.25,5,5
Choice,Ericson15,20,1,0,22,1,0.5,2,1
Choice,Ericson15,20,1,0,22,1,0.75,7,7
Choice,Ericson15,20,1,0.25,22,1,0.5,7,5
Choice,Ericson15,20,1,0.25,22,1,0.75,6,5
Choice,Ericson15,20,1,0.25,22,1,1,8,8
Choice,Ericson15,20,1,0.5,22,1,0.75,3,2
Choice,Ericson15,20,1,0.5,22,1,1,3,3
Choice,Ericson15,20,1,0.5,22,1,1.25,3,3
Choice,Ericson15,20,1,0,25,1,0.25,5,3
Choice,Ericson15,20,1,0,25,1,0.5,4,4
Choice,Ericson15,20,1,0,25,1,0.75,2,2
Choice,Ericson15,20,1,0.25,25,1,0.5,14,13
Choice,Ericson15,20,1,0.25,25,1,0.75,6,6
Choice,Ericson15,20,1,0.25,25,1,1,10,9
Choice,Ericson15,20,1,0.5,25,1,0.75,5,3
Choice,Ericson15,20,1,0.5,25,1,1,6,6
Choice,Ericson15,20,1,0.5,25,1,1.25,4,4
Choice,Ericson15,20,1,0,30,1,0.25,1,1
Choice,Ericson15,20,1,0,30,1,0.5,4,4
Choice,Ericson15,20,1,0,30,1,0.75,5,4
Choice,Ericson15,20,1,0.25,30,1,0.5,7,4
Choice,Ericson15,20,1,0.25,30,1,0.75,6,5
Choice,Ericson15,20,1,0.25,30,1,1,7,5
Choice,Ericson15,20,1,0.5,30,1,0.75,13,6
Choice,Ericson15,20,1,0.5,30,1,1,9,9
Choice,Ericson15,20,1,0.5,30,1,1.25,2,2
Choice,Ericson15,25,1,0,75,1,0.25,7,6
Choice,Ericson15,25,1,0,75,1,0.5,6,4
Choice,Ericson15,25,1,0,75,1,0.75,4,2
Choice,Ericson15,25,1,0.25,75,1,0.5,3,0
Choice,Ericson15,25,1,0.25,75,1,0.75,4,2
Choice,Ericson15,25,1,0.25,75,1,1,1,1
Choice,Ericson15,25,1,0.5,75,1,0.75,8,2
Choice,Ericson15,25,1,0.5,75,1,1,6,2
Choice,Ericson15,25,1,0.5,75,1,1.25,5,1
Choice,Ericson15,33.33,1,0,133.33,1,0.25,2,0
Choice,Ericson15,33.33,1,0,133.33,1,0.5,13,4
Choice,Ericson15,33.33,1,0,133.33,1,0.75,5,1
Choice,Ericson15,33.33,1,0.25,133.33,1,0.5,9,1
Choice,Ericson15,33.33,1,0.25,133.33,1,0.75,5,0
Choice,Ericson15,33.33,1,0.25,133.33,1,1,5,1
Choice,Ericson15,33.33,1,0.5,133.33,1,0.75,5,3
Choice,Ericson15,33.33,1,0.5,133.33,1,1,3,0
Choice,Ericson15,33.33,1,0.5,133.33,1,1.25,7,0
Choice,Ericson15,40,1,0,42,1,0.25,10,10
Choice,Ericson15,40,1,0,42,1,0.5,3,3
Choice,Ericson15,40,1,0,42,1,0.75,9,9
Choice,Ericson15,40,1,0.25,42,1,0.5,6,6
Choice,Ericson15,40,1,0.25,42,1,0.75,5,5
Choice,Ericson15,40,1,0.25,42,1,1,3,3
Choice,Ericson15,40,1,0.5,42,1,0.75,4,4
Choice,Ericson15,40,1,0.5,42,1,1,9,9
Choice,Ericson15,40,1,0.5,42,1,1.25,7,7
Choice,Ericson15,40,1,0,50,1,0.25,4,4
Choice,Ericson15,40,1,0,50,1,0.5,8,7
Choice,Ericson15,40,1,0,50,1,0.75,4,4
Choice,Ericson15,40,1,0.25,50,1,0.5,2,1
Choice,Ericson15,40,1,0.25,50,1,0.75,7,6
Choice,Ericson15,40,1,0.25,50,1,1,7,6
Choice,Ericson15,40,1,0.5,50,1,0.75,7,4
Choice,Ericson15,40,1,0.5,50,1,1,6,6
Choice,Ericson15,40,1,0.5,50,1,1.25,8,6
Choice,Ericson15,50,1,0,50.5,1,0.25,7,7
Choice,Ericson15,50,1,0,50.5,1,0.5,5,5
Choice,Ericson15,50,1,0,50.5,1,0.75,3,3
Choice,Ericson15,50,1,0.25,50.5,1,0.5,8,8
Choice,Ericson15,50,1,0.25,50.5,1,0.75,6,6
Choice,Ericson15,50,1,0.25,50.5,1,1,7,7
Choice,Ericson15,50,1,0.5,50.5,1,0.75,6,5
Choice,Ericson15,50,1,0.5,50.5,1,1,7,7
Choice,Ericson15,50,1,0.5,50.5,1,1.25,6,6
Choice,Ericson15,50,1,0,55,1,0.25,1,0
Choice,Ericson15,50,1,0,55,1,0.5,6,6
Choice,Ericson15,50,1,0,55,1,0.75,6,6
Choice,Ericson15,50,1,0.25,55,1,0.5,7,7
Choice,Ericson15,50,1,0.25,55,1,0.75,9,8
Choice,Ericson15,50,1,0.25,55,1,1,8,8
Choice,Ericson15,50,1,0.5,55,1,0.75,12,10
Choice,Ericson15,50,1,0.5,55,1,1,3,3
Choice,Ericson15,50,1,0.5,55,1,1.25,10,9
Choice,Ericson15,50,1,0,100,1,0.25,9,4
Choice,Ericson15,50,1,0,100,1,0.5,4,2
Choice,Ericson15,50,1,0,100,1,0.75,7,6
Choice,Ericson15,50,1,0.25,100,1,0.5,5,3
Choice,Ericson15,50,1,0.25,100,1,0.75,3,1
Choice,Ericson15,50,1,0.25,100,1,1,5,5
Choice,Ericson15,50,1,0.5,100,1,0.75,7,3
Choice,Ericson15,50,1,0.5,100,1,1,4,3
Choice,Ericson15,50,1,0.5,100,1,1.25,4,2
Choice,Ericson15,50,1,0,150,1,0.25,5,3
Choice,Ericson15,50,1,0,150,1,0.5,4,3
Choice,Ericson15,50,1,0,150,1,0.75,7,4
Choice,Ericson15,50,1,0.25,150,1,0.5,8,1
Choice,Ericson15,50,1,0.25,150,1,0.75,4,2
Choice,Ericson15,50,1,0.25,150,1,1,4,2
Choice,Ericson15,50,1,0.5,150,1,0.75,7,1
Choice,Ericson15,50,1,0.5,150,1,1,10,3
Choice,Ericson15,50,1,0.5,150,1,1.25,3,2
Choice,Ericson15,100,1,0,101,1,0.25,5,5
Choice,Ericson15,100,1,0,101,1,0.5,4,4
Choice,Ericson15,100,1,0,101,1,0.75,7,7
Choice,Ericson15,100,1,0.25,101,1,0.5,3,3
Choice,Ericson15,100,1,0.25,101,1,0.75,9,8
Choice,Ericson15,100,1,0.25,101,1,1,3,3
Choice,Ericson15,100,1,0.5,101,1,0.75,5,5
Choice,Ericson15,100,1,0.5,101,1,1,8,8
Choice,Ericson15,100,1,0.5,101,1,1.25,6,6
Choice,Ericson15,100,1,0,105,1,0.25,5,4
Choice,Ericson15,100,1,0,105,1,0.5,5,5
Choice,Ericson15,100,1,0,105,1,0.75,8,8
Choice,Ericson15,100,1,0.25,105,1,0.5,8,7
Choice,Ericson15,100,1,0.25,105,1,0.75,4,4
Choice,Ericson15,100,1,0.25,105,1,1,7,7
Choice,Ericson15,100,1,0.5,105,1,0.75,3,3
Choice,Ericson15,100,1,0.5,105,1,1,3,3
Choice,Ericson15,100,1,0.5,105,1,1.25,2,2
Choice,Ericson15,100,1,0,110,1,0.25,6,6
Choice,Ericson15,100,1,0,110,1,0.5,4,4
Choice,Ericson15,100,1,0,110,1,0.75,4,4
Choice,Ericson15,100,1,0.25,110,1,0.5,5,5
Choice,Ericson15,100,1,0.25,110,1,0.75,6,4
Choice,Ericson15,100,1,0.25,110,1,1,7,7
Choice,Ericson15,100,1,0.5,110,1,0.75,8,7
Choice,Ericson15,100,1,0.5,110,1,1,4,3
Choice,Ericson15,100,1,0.5,110,1,1.25,4,4
Choice,Ericson15,100,1,0,150,1,0.25,11,9
Choice,Ericson15,100,1,0,150,1,0.5,11,5
Choice,Ericson15,100,1,0,150,1,0.75,7,5
Choice,Ericson15,100,1,0.25,150,1,0.5,4,3
Choice,Ericson15,100,1,0.25,150,1,0.75,7,6
Choice,Ericson15,100,1,0.25,150,1,1,7,5
Choice,Ericson15,100,1,0.5,150,1,0.75,7,3
Choice,Ericson15,100,1,0.5,150,1,1,7,5
Choice,Ericson15,100,1,0.5,150,1,1.25,7,6
Choice,Ericson15,100,1,0,200,1,0.25,5,1
Choice,Ericson15,100,1,0,200,1,0.5,2,1
Choice,Ericson15,100,1,0,200,1,0.75,6,3
Choice,Ericson15,100,1,0.25,200,1,0.5,7,2
Choice,Ericson15,100,1,0.25,200,1,0.75,9,7
Choice,Ericson15,100,1,0.25,200,1,1,6,6
Choice,Ericson15,100,1,0.5,200,1,0.75,3,1
Choice,Ericson15,100,1,0.5,200,1,1,7,3
Choice,Ericson15,100,1,0.5,200,1,1.25,11,6
Choice,Ericson15,166.67,1,0,666.67,1,0.25,4,0
Choice,Ericson15,166.67,1,0,666.67,1,0.5,4,3
Choice,Ericson15,166.67,1,0,666.67,1,0.75,6,3
Choice,Ericson15,166.67,1,0.25,666.67,1,0.5,4,1
Choice,Ericson15,166.67,1,0.25,666.67,1,0.75,9,4
Choice,Ericson15,166.67,1,0.25,666.67,1,1,4,1
Choice,Ericson15,166.67,1,0.5,666.67,1,0.75,3,1
Choice,Ericson15,166.67,1,0.5,666.67,1,1,5,0
Choice,Ericson15,166.67,1,0.5,666.67,1,1.25,11,1
Choice,Ericson15,200,1,0,202,1,0.25,4,4
Choice,Ericson15,200,1,0,202,1,0.5,3,3
Choice,Ericson15,200,1,0,202,1,0.75,3,3
Choice,Ericson15,200,1,0.25,202,1,0.5,8,8
Choice,Ericson15,200,1,0.25,202,1,0.75,8,8
Choice,Ericson15,200,1,0.25,202,1,1,10,10
Choice,Ericson15,200,1,0.5,202,1,0.75,5,3
Choice,Ericson15,200,1,0.5,202,1,1,8,8
Choice,Ericson15,200,1,0.5,202,1,1.25,4,3
Choice,Ericson15,200,1,0,210,1,0.25,5,4
Choice,Ericson15,200,1,0,210,1,0.5,7,7
Choice,Ericson15,200,1,0,210,1,0.75,2,2
Choice,Ericson15,200,1,0.25,210,1,0.5,5,5
Choice,Ericson15,200,1,0.25,210,1,0.75,6,6
Choice,Ericson15,200,1,0.25,210,1,1,6,6
Choice,Ericson15,200,1,0.5,210,1,0.75,6,6
Choice,Ericson15,200,1,0.5,210,1,1,5,5
Choice,Ericson15,200,1,0.5,210,1,1.25,3,3
Choice,Ericson15,200,1,0,250,1,0.25,3,2
Choice,Ericson15,200,1,0,250,1,0.5,7,3
Choice,Ericson15,200,1,0,250,1,0.75,5,4
Choice,Ericson15,200,1,0.25,250,1,0.5,6,5
Choice,Ericson15,200,1,0.25,250,1,0.75,6,6
Choice,Ericson15,200,1,0.25,250,1,1,7,6
Choice,Ericson15,200,1,0.5,250,1,0.75,3,2
Choice,Ericson15,200,1,0.5,250,1,1,7,7
Choice,Ericson15,200,1,0.5,250,1,1.25,5,4
Choice,Ericson15,200,1,0,300,1,0.25,4,3
Choice,Ericson15,200,1,0,300,1,0.5,4,3
Choice,Ericson15,200,1,0,300,1,0.75,7,5
Choice,Ericson15,200,1,0.25,300,1,0.5,3,1
Choice,Ericson15,200,1,0.25,300,1,0.75,6,4
Choice,Ericson15,200,1,0.25,300,1,1,1,1
Choice,Ericson15,200,1,0.5,300,1,0.75,5,3
Choice,Ericson15,200,1,0.5,300,1,1,8,7
Choice,Ericson15,200,1,0.5,300,1,1.25,12,12
Choice,Ericson15,250,1,0,750,1,0.25,6,0
Choice,Ericson15,250,1,0,750,1,0.5,7,3
Choice,Ericson15,250,1,0,750,1,0.75,5,0
Choice,Ericson15,250,1,0.25,750,1,0.5,8,2
Choice,Ericson15,250,1,0.25,750,1,0.75,8,3
Choice,Ericson15,250,1,0.25,750,1,1,8,2
Choice,Ericson15,250,1,0.5,750,1,0.75,3,2
Choice,Ericson15,250,1,0.5,750,1,1,6,1
Choice,Ericson15,250,1,0.5,750,1,1.25,2,0
Choice,Ericson15,333.33,1,0,1333.33,1,0.25,7,3
Choice,Ericson15,333.33,1,0,1333.33,1,0.5,2,1
Choice,Ericson15,333.33,1,0,1333.33,1,0.75,3,0
Choice,Ericson15,333.33,1,0.25,1333.33,1,0.5,11,0
Choice,Ericson15,333.33,1,0.25,1333.33,1,0.75,8,1
Choice,Ericson15,333.33,1,0.25,1333.33,1,1,7,1
Choice,Ericson15,333.33,1,0.5,1333.33,1,0.75,5,3
Choice,Ericson15,333.33,1,0.5,1333.33,1,1,3,1
Choice,Ericson15,333.33,1,0.5,1333.33,1,1.25,5,2
Choice,Ericson15,400,1,0,500,1,0.25,5,2
Choice,Ericson15,400,1,0,500,1,0.5,7,7
Choice,Ericson15,400,1,0,500,1,0.75,2,2
Choice,Ericson15,400,1,0.25,500,1,0.5,10,2
Choice,Ericson15,400,1,0.25,500,1,0.75,8,5
Choice,Ericson15,400,1,0.25,500,1,1,4,4
Choice,Ericson15,400,1,0.5,500,1,0.75,10,6
Choice,Ericson15,400,1,0.5,500,1,1,9,7
Choice,Ericson15,400,1,0.5,500,1,1.25,2,2
Choice,Ericson15,500,1,0,505,1,0.25,6,6
Choice,Ericson15,500,1,0,505,1,0.5,3,3
Choice,Ericson15,500,1,0,505,1,0.75,5,4
Choice,Ericson15,500,1,0.25,505,1,0.5,8,7
Choice,Ericson15,500,1,0.25,505,1,0.75,4,4
Choice,Ericson15,500,1,0.25,505,1,1,2,2
Choice,Ericson15,500,1,0.5,505,1,0.75,3,3
Choice,Ericson15,500,1,0.5,505,1,1,10,10
Choice,Ericson15,500,1,0.5,505,1,1.25,7,7
Choice,Ericson15,500,1,0,550,1,0.25,3,3
Choice,Ericson15,500,1,0,550,1,0.5,4,4
Choice,Ericson15,500,1,0,550,1,0.75,10,10
Choice,Ericson15,500,1,0.25,550,1,0.5,5,5
Choice,Ericson15,500,1,0.25,550,1,0.75,3,3
Choice,Ericson15,500,1,0.25,550,1,1,4,4
Choice,Ericson15,500,1,0.5,550,1,0.75,4,3
Choice,Ericson15,500,1,0.5,550,1,1,3,3
Choice,Ericson15,500,1,0.5,550,1,1.25,4,4
Choice,Ericson15,500,1,0,1000,1,0.25,7,0
Choice,Ericson15,500,1,0,1000,1,0.5,5,3
Choice,Ericson15,500,1,0,1000,1,0.75,6,3
Choice,Ericson15,500,1,0.25,1000,1,0.5,9,4
Choice,Ericson15,500,1,0.25,1000,1,0.75,4,0
Choice,Ericson15,500,1,0.25,1000,1,1,6,4
Choice,Ericson15,500,1,0.5,1000,1,0.75,6,0
Choice,Ericson15,500,1,0.5,1000,1,1,2,1
Choice,Ericson15,500,1,0.5,1000,1,1.25,4,3
Choice,Ericson15,500,1,0,1500,1,0.25,5,1
Choice,Ericson15,500,1,0,1500,1,0.5,7,2
Choice,Ericson15,500,1,0,1500,1,0.75,6,0
Choice,Ericson15,500,1,0.25,1500,1,0.5,3,0
Choice,Ericson15,500,1,0.25,1500,1,0.75,7,3
Choice,Ericson15,500,1,0.25,1500,1,1,4,3
Choice,Ericson15,500,1,0.5,1500,1,0.75,4,1
Choice,Ericson15,500,1,0.5,1500,1,1,7,1
Choice,Ericson15,500,1,0.5,1500,1,1.25,4,3
Choice,Ericson15,1000,1,0,1010,1,0.25,6,6
Choice,Ericson15,1000,1,0,1010,1,0.5,4,4
Choice,Ericson15,1000,1,0,1010,1,0.75,5,5
Choice,Ericson15,1000,1,0.25,1010,1,0.5,7,7
Choice,Ericson15,1000,1,0.25,1010,1,0.75,8,7
Choice,Ericson15,1000,1,0.25,1010,1,1,4,4
Choice,Ericson15,1000,1,0.5,1010,1,0.75,5,4
Choice,Ericson15,1000,1,0.5,1010,1,1,7,7
Choice,Ericson15,1000,1,0.5,1010,1,1.25,3,3
Choice,Ericson15,1000,1,0,1050,1,0.25,8,6
Choice,Ericson15,1000,1,0,1050,1,0.5,2,1
Choice,Ericson15,1000,1,0,1050,1,0.75,9,9
Choice,Ericson15,1000,1,0.25,1050,1,0.5,6,5
Choice,Ericson15,1000,1,0.25,1050,1,0.75,8,8
Choice,Ericson15,1000,1,0.25,1050,1,1,5,4
Choice,Ericson15,1000,1,0.5,1050,1,0.75,13,10
Choice,Ericson15,1000,1,0.5,1050,1,1,2,2
Choice,Ericson15,1000,1,0.5,1050,1,1.25,3,3
Choice,Ericson15,1000,1,0,1100,1,0.25,5,3
Choice,Ericson15,1000,1,0,1100,1,0.5,7,6
Choice,Ericson15,1000,1,0,1100,1,0.75,4,3
Choice,Ericson15,1000,1,0.25,1100,1,0.5,5,4
Choice,Ericson15,1000,1,0.25,1100,1,0.75,6,6
Choice,Ericson15,1000,1,0.25,1100,1,1,5,5
Choice,Ericson15,1000,1,0.5,1100,1,0.75,3,2
Choice,Ericson15,1000,1,0.5,1100,1,1,6,6
Choice,Ericson15,1000,1,0.5,1100,1,1.25,5,4
Choice,Ericson15,1000,1,0,1500,1,0.25,9,3
Choice,Ericson15,1000,1,0,1500,1,0.5,9,6
Choice,Ericson15,1000,1,0,1500,1,0.75,3,2
Choice,Ericson15,1000,1,0.25,1500,1,0.5,12,9
Choice,Ericson15,1000,1,0.25,1500,1,0.75,6,2
Choice,Ericson15,1000,1,0.25,1500,1,1,7,4
Choice,Ericson15,1000,1,0.5,1500,1,0.75,5,2
Choice,Ericson15,1000,1,0.5,1500,1,1,6,4
Choice,Ericson15,1000,1,0.5,1500,1,1.25,10,9
Choice,Ericson15,1000,1,0,2000,1,0.25,5,2
Choice,Ericson15,1000,1,0,2000,1,0.5,4,2
Choice,Ericson15,1000,1,0,2000,1,0.75,6,2
Choice,Ericson15,1000,1,0.25,2000,1,0.5,4,1
Choice,Ericson15,1000,1,0.25,2000,1,0.75,3,0
Choice,Ericson15,1000,1,0.25,2000,1,1,4,4
